Loss_im,psnr
392.1742,31.9859
392.1742,31.9859
392.1742,31.9859
354.4331,31.4898
354.4331,31.4898
354.4331,31.4898
396.0241,31.6861
396.0241,31.6861
396.0241,31.6861
387.4141,31.5759
387.4141,31.5759
387.4141,31.5759
401.8988,31.7735
401.8988,31.7735
401.8988,31.7735
379.3197,32.1642
379.3197,32.1642
379.3197,32.1642
386.5001,30.6713
386.5001,30.6713
386.5001,30.6713
421.3661,32.1292
421.3661,32.1292
421.3661,32.1292
378.2033,31.6696
378.2033,31.6696
378.2033,31.6696
351.4469,33.4476
351.4469,33.4476
351.4469,33.4476
368.3137,32.3305
368.3137,32.3305
368.3137,32.3305
412.0296,31.134
412.0296,31.134
412.0296,31.134
493.6696,30.9687
493.6696,30.9687
493.6696,30.9687
463.3962,31.7876
463.3962,31.7876
463.3962,31.7876
446.8607,31.1687
446.8607,31.1687
446.8607,31.1687
414.1436,32.136
414.1436,32.136
414.1436,32.136
413.6959,31.34
413.6959,31.34
413.6959,31.34
435.2607,30.0424
435.2607,30.0424
435.2607,30.0424
411.7704,32.392
411.7704,32.392
411.7704,32.392
383.5071,32.2933
383.5071,32.2933
383.5071,32.2933
465.75,30.9396
465.75,30.9396
465.75,30.9396
421.951,31.7652
421.951,31.7652
421.951,31.7652
462.8962,31.4121
462.8962,31.4121
462.8962,31.4121
479.343,31.4242
479.343,31.4242
479.343,31.4242
452.1812,30.8707
452.1812,30.8707
452.1812,30.8707
448.5708,31.0697
448.5708,31.0697
448.5708,31.0697
409.588,32.4386
409.588,32.4386
409.588,32.4386
468.734,31.32
468.734,31.32
468.734,31.32
417.1279,31.3097
417.1279,31.3097
417.1279,31.3097
472.7686,30.474
472.7686,30.474
472.7686,30.474
481.713,30.7778
481.713,30.7778
481.713,30.7778
441.0216,31.6345
441.0216,31.6345
441.0216,31.6345
449.7192,32.4825
449.7192,32.4825
449.7192,32.4825
441.7802,32.1075
441.7802,32.1075
441.7802,32.1075
385.209,31.5166
385.209,31.5166
385.209,31.5166
418.12,31.0633
418.12,31.0633
418.12,31.0633
411.9359,30.999
411.9359,30.999
411.9359,30.999
412.8622,31.3233
412.8622,31.3233
412.8622,31.3233
461.7809,32.9843
461.7809,32.9843
461.7809,32.9843
399.9122,31.7212
399.9122,31.7212
399.9122,31.7212
372.0517,31.0885
372.0517,31.0885
372.0517,31.0885
452.9439,33.4186
452.9439,33.4186
452.9439,33.4186
390.6842,31.6749
390.6842,31.6749
390.6842,31.6749
389.2575,31.2625
389.2575,31.2625
389.2575,31.2625
388.3564,31.3932
388.3564,31.3932
388.3564,31.3932
423.9663,33.4921
423.9663,33.4921
423.9663,33.4921
408.2588,32.7129
408.2588,32.7129
408.2588,32.7129
440.3906,32.0723
440.3906,32.0723
440.3906,32.0723
492.3997,32.2581
492.3997,32.2581
492.3997,32.2581
414.1768,31.276
414.1768,31.276
414.1768,31.276
428.6856,32.2944
428.6856,32.2944
428.6856,32.2944
398.8035,33.3792
398.8035,33.3792
398.8035,33.3792
474.6764,33.0172
474.6764,33.0172
474.6764,33.0172
364.2524,31.1513
364.2524,31.1513
364.2524,31.1513
516.0703,31.852
516.0703,31.852
516.0703,31.852
399.218,32.7947
399.218,32.7947
399.218,32.7947
407.6534,30.4626
407.6534,30.4626
407.6534,30.4626
482.2543,33.3883
482.2543,33.3883
482.2543,33.3883
364.526,32.2294
364.526,32.2294
364.526,32.2294
393.0739,32.2328
393.0739,32.2328
393.0739,32.2328
405.4789,32.9238
405.4789,32.9238
405.4789,32.9238
432.5248,31.3591
432.5248,31.3591
432.5248,31.3591
358.7987,31.7196
358.7987,31.7196
358.7987,31.7196
404.1756,33.4783
404.1756,33.4783
404.1756,33.4783
426.0392,33.3182
426.0392,33.3182
426.0392,33.3182
358.0286,32.4847
358.0286,32.4847
358.0286,32.4847
390.425,33.0539
390.425,33.0539
390.425,33.0539
425.9309,31.6945
425.9309,31.6945
425.9309,31.6945
408.347,32.3556
408.347,32.3556
408.347,32.3556
330.9921,31.5384
330.9921,31.5384
330.9921,31.5384
420.1076,32.3447
420.1076,32.3447
420.1076,32.3447
381.6852,33.5845
381.6852,33.5845
381.6852,33.5845
356.9508,33.3952
356.9508,33.3952
356.9508,33.3952
383.9649,33.6393
383.9649,33.6393
383.9649,33.6393
390.0684,31.9441
390.0684,31.9441
390.0684,31.9441
346.3781,33.7625
346.3781,33.7625
346.3781,33.7625
391.8168,32.3344
391.8168,32.3344
391.8168,32.3344
378.139,33.0628
378.139,33.0628
378.139,33.0628
382.2241,33.0599
382.2241,33.0599
382.2241,33.0599
333.013,32.56
333.013,32.56
333.013,32.56
292.8615,32.5688
292.8615,32.5688
292.8615,32.5688
337.7573,33.8115
337.7573,33.8115
337.7573,33.8115
302.2656,33.23
302.2656,33.23
302.2656,33.23
352.726,34.0622
352.726,34.0622
352.726,34.0622
327.5558,33.2743
327.5558,33.2743
327.5558,33.2743
296.1298,33.4694
296.1298,33.4694
296.1298,33.4694
349.5564,33.5951
349.5564,33.5951
349.5564,33.5951
322.2455,32.8531
322.2455,32.8531
322.2455,32.8531
326.2878,33.1926
326.2878,33.1926
326.2878,33.1926
352.9593,33.2712
352.9593,33.2712
352.9593,33.2712
325.369,32.7185
325.369,32.7185
325.369,32.7185
322.6452,33.5632
322.6452,33.5632
322.6452,33.5632
325.6978,33.3807
325.6978,33.3807
325.6978,33.3807
300.0217,33.5264
300.0217,33.5264
300.0217,33.5264
306.3011,34.0192
306.3011,34.0192
306.3011,34.0192
317.0791,33.1828
317.0791,33.1828
317.0791,33.1828
326.4565,33.7949
326.4565,33.7949
326.4565,33.7949
335.0225,32.7529
335.0225,32.7529
335.0225,32.7529
368.6416,33.2229
368.6416,33.2229
368.6416,33.2229
337.2343,34.3836
337.2343,34.3836
337.2343,34.3836
326.8444,32.8475
326.8444,32.8475
326.8444,32.8475
346.1131,33.2655
346.1131,33.2655
346.1131,33.2655
390.8079,33.231
390.8079,33.231
390.8079,33.231
378.6886,32.7463
378.6886,32.7463
378.6886,32.7463
328.844,32.9013
328.844,32.9013
328.844,32.9013
366.3714,33.0705
366.3714,33.0705
366.3714,33.0705
334.4513,32.8152
334.4513,32.8152
334.4513,32.8152
357.4705,34.6568
357.4705,34.6568
357.4705,34.6568
344.1735,32.8225
344.1735,32.8225
344.1735,32.8225
313.45,32.7395
313.45,32.7395
313.45,32.7395
368.3776,33.287
368.3776,33.287
368.3776,33.287
301.2269,34.1816
301.2269,34.1816
301.2269,34.1816
348.3055,33.4502
348.3055,33.4502
348.3055,33.4502
345.6444,32.9926
345.6444,32.9926
345.6444,32.9926
351.6477,34.2161
351.6477,34.2161
351.6477,34.2161
282.1375,33.6238
282.1375,33.6238
282.1375,33.6238
337.2578,33.8832
337.2578,33.8832
337.2578,33.8832
312.5631,33.0733
312.5631,33.0733
312.5631,33.0733
305.6858,33.7666
305.6858,33.7666
305.6858,33.7666
281.8704,33.9183
281.8704,33.9183
281.8704,33.9183
317.5919,33.9113
317.5919,33.9113
317.5919,33.9113
292.5271,33.6649
292.5271,33.6649
292.5271,33.6649
290.8086,33.5977
290.8086,33.5977
290.8086,33.5977
328.1085,33.3581
328.1085,33.3581
328.1085,33.3581
267.8489,33.6762
267.8489,33.6762
267.8489,33.6762
328.9819,34.3221
328.9819,34.3221
328.9819,34.3221
286.2301,34.028
286.2301,34.028
286.2301,34.028
306.8731,34.3404
306.8731,34.3404
306.8731,34.3404
297.1391,32.8198
297.1391,32.8198
297.1391,32.8198
294.7901,33.9841
294.7901,33.9841
294.7901,33.9841
265.2524,33.4389
265.2524,33.4389
265.2524,33.4389
302.4179,33.2292
302.4179,33.2292
302.4179,33.2292
303.9926,33.5211
303.9926,33.5211
303.9926,33.5211
290.4979,33.0844
290.4979,33.0844
290.4979,33.0844
269.2692,34.796
269.2692,34.796
269.2692,34.796
321.3086,34.0202
321.3086,34.0202
321.3086,34.0202
285.4816,33.811
285.4816,33.811
285.4816,33.811
288.3455,34.7814
288.3455,34.7814
288.3455,34.7814
277.6228,33.8132
277.6228,33.8132
277.6228,33.8132
287.1621,36.2938
287.1621,36.2938
287.1621,36.2938
279.7069,33.7348
279.7069,33.7348
279.7069,33.7348
300.8728,34.037
300.8728,34.037
300.8728,34.037
304.7269,33.5457
304.7269,33.5457
304.7269,33.5457
320.4995,33.5005
320.4995,33.5005
320.4995,33.5005
317.0473,33.2119
317.0473,33.2119
317.0473,33.2119
311.3402,33.5178
311.3402,33.5178
311.3402,33.5178
339.9493,34.4307
339.9493,34.4307
339.9493,34.4307
285.2072,33.0212
285.2072,33.0212
285.2072,33.0212
343.0651,33.0868
343.0651,33.0868
343.0651,33.0868
325.5691,34.0401
325.5691,34.0401
325.5691,34.0401
318.8296,33.9779
318.8296,33.9779
318.8296,33.9779
339.7669,33.9006
339.7669,33.9006
339.7669,33.9006
346.9726,32.6892
346.9726,32.6892
346.9726,32.6892
380.7991,34.6644
380.7991,34.6644
380.7991,34.6644
284.8019,34.3159
284.8019,34.3159
284.8019,34.3159
313.9784,34.6138
313.9784,34.6138
313.9784,34.6138
262.8701,33.8976
262.8701,33.8976
262.8701,33.8976
336.3576,34.859
336.3576,34.859
336.3576,34.859
264.5409,34.1455
264.5409,34.1455
264.5409,34.1455
317.0491,33.9521
317.0491,33.9521
317.0491,33.9521
303.3252,34.1228
303.3252,34.1228
303.3252,34.1228
318.2781,34.9253
318.2781,34.9253
318.2781,34.9253
323.855,34.27
323.855,34.27
323.855,34.27
265.5781,34.6976
265.5781,34.6976
265.5781,34.6976
309.5898,34.8483
309.5898,34.8483
309.5898,34.8483
326.007,34.6772
326.007,34.6772
326.007,34.6772
312.2117,35.2512
312.2117,35.2512
312.2117,35.2512
295.2295,34.1979
295.2295,34.1979
295.2295,34.1979
302.8931,34.0091
302.8931,34.0091
302.8931,34.0091
302.6841,34.4693
302.6841,34.4693
302.6841,34.4693
284.9252,34.3744
284.9252,34.3744
284.9252,34.3744
323.4368,34.37
323.4368,34.37
323.4368,34.37
298.5519,34.7618
298.5519,34.7618
298.5519,34.7618
298.6226,33.8704
298.6226,33.8704
298.6226,33.8704
315.3333,34.4192
315.3333,34.4192
315.3333,34.4192
281.8294,33.9995
281.8294,33.9995
281.8294,33.9995
302.2556,34.8857
302.2556,34.8857
302.2556,34.8857
279.4938,34.5842
279.4938,34.5842
279.4938,34.5842
312.3396,34.568
312.3396,34.568
312.3396,34.568
281.5817,34.4607
281.5817,34.4607
281.5817,34.4607
312.98,34.2428
312.98,34.2428
312.98,34.2428
296.0114,33.8649
296.0114,33.8649
296.0114,33.8649
324.1953,34.8007
324.1953,34.8007
324.1953,34.8007
283.0696,33.2687
283.0696,33.2687
283.0696,33.2687
379.7616,34.5453
379.7616,34.5453
379.7616,34.5453
325.3749,33.4411
325.3749,33.4411
325.3749,33.4411
336.4361,34.439
336.4361,34.439
336.4361,34.439
344.2494,33.5366
344.2494,33.5366
344.2494,33.5366
363.7862,33.403
363.7862,33.403
363.7862,33.403
312.0879,33.7146
312.0879,33.7146
312.0879,33.7146
322.369,34.485
322.369,34.485
322.369,34.485
345.7675,33.6409
345.7675,33.6409
345.7675,33.6409
286.6794,34.348
286.6794,34.348
286.6794,34.348
301.9013,35.7809
301.9013,35.7809
301.9013,35.7809
301.4969,34.6279
301.4969,34.6279
301.4969,34.6279
308.8955,34.627
308.8955,34.627
308.8955,34.627
276.886,33.3411
276.886,33.3411
276.886,33.3411
266.0182,34.937
266.0182,34.937
266.0182,34.937
276.627,34.3439
276.627,34.3439
276.627,34.3439
319.5421,33.6196
319.5421,33.6196
319.5421,33.6196
314.2886,34.3454
314.2886,34.3454
314.2886,34.3454
328.8361,34.9341
328.8361,34.9341
328.8361,34.9341
297.8841,34.6612
297.8841,34.6612
297.8841,34.6612
327.8604,34.6444
327.8604,34.6444
327.8604,34.6444
310.4036,34.9856
310.4036,34.9856
310.4036,34.9856
313.5601,34.4915
313.5601,34.4915
313.5601,34.4915
326.7795,35.35
326.7795,35.35
326.7795,35.35
310.7011,34.6635
310.7011,34.6635
310.7011,34.6635
322.374,34.8114
322.374,34.8114
322.374,34.8114
267.9319,33.9955
267.9319,33.9955
267.9319,33.9955
320.9503,34.4031
320.9503,34.4031
320.9503,34.4031
304.8804,35.401
304.8804,35.401
304.8804,35.401
336.1953,33.7102
336.1953,33.7102
336.1953,33.7102
315.9118,34.0872
315.9118,34.0872
315.9118,34.0872
312.4807,33.1113
312.4807,33.1113
312.4807,33.1113
310.772,33.1393
310.772,33.1393
310.772,33.1393
312.5363,34.0298
312.5363,34.0298
312.5363,34.0298
353.3601,34.2431
353.3601,34.2431
353.3601,34.2431
356.8464,35.2383
356.8464,35.2383
356.8464,35.2383
286.0727,35.9309
286.0727,35.9309
286.0727,35.9309
282.7217,34.4683
282.7217,34.4683
282.7217,34.4683
321.91,34.3837
321.91,34.3837
321.91,34.3837
309.5643,34.5578
309.5643,34.5578
309.5643,34.5578
291.5946,35.321
291.5946,35.321
291.5946,35.321
296.7714,34.4739
296.7714,34.4739
296.7714,34.4739
308.2286,34.36
308.2286,34.36
308.2286,34.36
305.9855,34.3208
305.9855,34.3208
305.9855,34.3208
353.1292,35.4267
353.1292,35.4267
353.1292,35.4267
328.461,33.949
328.461,33.949
328.461,33.949
329.5056,34.2437
329.5056,34.2437
329.5056,34.2437
305.1379,33.6255
305.1379,33.6255
305.1379,33.6255
342.0106,34.4365
342.0106,34.4365
342.0106,34.4365
315.6709,34.2309
315.6709,34.2309
315.6709,34.2309
327.7632,34.7204
327.7632,34.7204
327.7632,34.7204
313.9485,33.7667
313.9485,33.7667
313.9485,33.7667
362.7969,34.2625
362.7969,34.2625
362.7969,34.2625
324.8527,33.303
324.8527,33.303
324.8527,33.303
359.4237,34.1012
359.4237,34.1012
359.4237,34.1012
357.0772,33.639
357.0772,33.639
357.0772,33.639
300.1915,35.4775
300.1915,35.4775
300.1915,35.4775
332.3804,33.5259
332.3804,33.5259
332.3804,33.5259
354.9841,34.3931
354.9841,34.3931
354.9841,34.3931
332.1858,35.0268
332.1858,35.0268
332.1858,35.0268
312.9269,33.2065
312.9269,33.2065
312.9269,33.2065
342.6303,34.4032
342.6303,34.4032
342.6303,34.4032
377.9819,34.0945
377.9819,34.0945
377.9819,34.0945
365.2255,34.3369
365.2255,34.3369
365.2255,34.3369
310.2481,34.1016
310.2481,34.1016
310.2481,34.1016
311.6587,34.1624
311.6587,34.1624
311.6587,34.1624
361.1531,33.9616
361.1531,33.9616
361.1531,33.9616
314.4377,34.6158
314.4377,34.6158
314.4377,34.6158
336.2843,34.0571
336.2843,34.0571
336.2843,34.0571
361.3926,35.2277
361.3926,35.2277
361.3926,35.2277
277.8585,35.0023
277.8585,35.0023
277.8585,35.0023
292.4406,35.2848
292.4406,35.2848
292.4406,35.2848
329.2241,33.8444
329.2241,33.8444
329.2241,33.8444
284.5122,34.5263
284.5122,34.5263
284.5122,34.5263
324.9033,34.8052
324.9033,34.8052
324.9033,34.8052
283.7551,33.8556
283.7551,33.8556
283.7551,33.8556
320.1337,34.7901
320.1337,34.7901
320.1337,34.7901
325.1157,34.5875
325.1157,34.5875
325.1157,34.5875
280.1605,34.6051
280.1605,34.6051
280.1605,34.6051
291.4936,36.3469
291.4936,36.3469
291.4936,36.3469
301.2368,34.4146
301.2368,34.4146
301.2368,34.4146
304.8752,35.5199
304.8752,35.5199
304.8752,35.5199
305.9874,34.7211
305.9874,34.7211
305.9874,34.7211
323.8116,34.6162
323.8116,34.6162
323.8116,34.6162
283.2768,34.7697
283.2768,34.7697
283.2768,34.7697
247.581,35.7531
247.581,35.7531
247.581,35.7531
263.6446,35.9804
263.6446,35.9804
263.6446,35.9804
309.9937,34.6752
309.9937,34.6752
309.9937,34.6752
267.5713,35.4394
267.5713,35.4394
267.5713,35.4394
285.5945,35.3454
285.5945,35.3454
285.5945,35.3454
262.0389,33.7075
262.0389,33.7075
262.0389,33.7075
237.094,35.4058
237.094,35.4058
237.094,35.4058
227.9668,35.9758
227.9668,35.9758
227.9668,35.9758
287.6543,35.3268
287.6543,35.3268
287.6543,35.3268
283.4784,36.6043
283.4784,36.6043
283.4784,36.6043
258.528,34.2101
258.528,34.2101
258.528,34.2101
276.987,35.6688
276.987,35.6688
276.987,35.6688
256.6197,35.9103
256.6197,35.9103
256.6197,35.9103
270.6465,34.695
270.6465,34.695
270.6465,34.695
264.6181,35.5128
264.6181,35.5128
264.6181,35.5128
250.8091,35.1687
250.8091,35.1687
250.8091,35.1687
261.5847,34.6272
261.5847,34.6272
261.5847,34.6272
282.8996,35.8792
282.8996,35.8792
282.8996,35.8792
245.9618,35.5598
245.9618,35.5598
245.9618,35.5598
269.4463,36.0618
269.4463,36.0618
269.4463,36.0618
321.1729,36.1366
321.1729,36.1366
321.1729,36.1366
279.6482,34.9188
279.6482,34.9188
279.6482,34.9188
256.0257,35.2606
256.0257,35.2606
256.0257,35.2606
273.4582,35.5618
273.4582,35.5618
273.4582,35.5618
243.2568,35.6774
243.2568,35.6774
243.2568,35.6774
261.374,34.76
261.374,34.76
261.374,34.76
264.8996,34.989
264.8996,34.989
264.8996,34.989
242.0653,35.2648
242.0653,35.2648
242.0653,35.2648
235.6938,35.1092
235.6938,35.1092
235.6938,35.1092
286.1081,35.6989
286.1081,35.6989
286.1081,35.6989
209.1837,36.3409
209.1837,36.3409
209.1837,36.3409
240.0792,34.7816
240.0792,34.7816
240.0792,34.7816
241.6636,34.9513
241.6636,34.9513
241.6636,34.9513
265.3461,34.2585
265.3461,34.2585
265.3461,34.2585
258.2401,35.3869
258.2401,35.3869
258.2401,35.3869
303.3266,36.6929
303.3266,36.6929
303.3266,36.6929
260.7706,35.786
260.7706,35.786
260.7706,35.786
264.1476,36.9583
264.1476,36.9583
264.1476,36.9583
275.1289,37.3631
275.1289,37.3631
275.1289,37.3631
255.1407,36.4056
255.1407,36.4056
255.1407,36.4056
236.5751,35.8872
236.5751,35.8872
236.5751,35.8872
265.1361,33.8322
265.1361,33.8322
265.1361,33.8322
231.0097,35.3925
231.0097,35.3925
231.0097,35.3925
250.0148,36.2744
250.0148,36.2744
250.0148,36.2744
274.4712,35.2194
274.4712,35.2194
274.4712,35.2194
238.3625,35.5501
238.3625,35.5501
238.3625,35.5501
271.3332,35.4898
271.3332,35.4898
271.3332,35.4898
255.8053,34.9983
255.8053,34.9983
255.8053,34.9983
235.219,36.2098
235.219,36.2098
235.219,36.2098
271.7898,35.8854
271.7898,35.8854
271.7898,35.8854
289.7631,35.9183
289.7631,35.9183
289.7631,35.9183
263.5522,37.2094
263.5522,37.2094
263.5522,37.2094
236.1273,35.5537
236.1273,35.5537
236.1273,35.5537
244.0553,36.2035
244.0553,36.2035
244.0553,36.2035
230.9609,35.0189
230.9609,35.0189
230.9609,35.0189
259.4505,36.2323
259.4505,36.2323
259.4505,36.2323
273.401,35.0973
273.401,35.0973
273.401,35.0973
294.6494,35.9522
294.6494,35.9522
294.6494,35.9522
238.7866,35.0085
238.7866,35.0085
238.7866,35.0085
277.9671,35.2377
277.9671,35.2377
277.9671,35.2377
287.1091,33.4061
287.1091,33.4061
287.1091,33.4061
247.2214,36.8124
247.2214,36.8124
247.2214,36.8124
270.5134,35.69
270.5134,35.69
270.5134,35.69
283.6989,35.303
283.6989,35.303
283.6989,35.303
284.916,34.3225
284.916,34.3225
284.916,34.3225
252.4165,36.892
252.4165,36.892
252.4165,36.892
287.8381,35.7076
287.8381,35.7076
287.8381,35.7076
260.2909,34.2705
260.2909,34.2705
260.2909,34.2705
259.178,36.2142
259.178,36.2142
259.178,36.2142
264.2194,36.3613
264.2194,36.3613
264.2194,36.3613
265.7241,36.2591
265.7241,36.2591
265.7241,36.2591
256.6365,36.254
256.6365,36.254
256.6365,36.254
226.7554,35.8504
226.7554,35.8504
226.7554,35.8504
242.7828,35.3725
242.7828,35.3725
242.7828,35.3725
252.0849,34.5441
252.0849,34.5441
252.0849,34.5441
274.1172,35.8677
274.1172,35.8677
274.1172,35.8677
247.5326,36.9272
247.5326,36.9272
247.5326,36.9272
270.8285,36.6875
270.8285,36.6875
270.8285,36.6875
236.9666,36.164
236.9666,36.164
236.9666,36.164
288.4019,36.9877
288.4019,36.9877
288.4019,36.9877
241.4508,34.6633
241.4508,34.6633
241.4508,34.6633
268.6925,35.868
268.6925,35.868
268.6925,35.868
255.8044,35.9591
255.8044,35.9591
255.8044,35.9591
259.0453,35.1263
259.0453,35.1263
259.0453,35.1263
313.6107,34.7496
313.6107,34.7496
313.6107,34.7496
260.6899,36.0323
260.6899,36.0323
260.6899,36.0323
312.6522,34.9814
312.6522,34.9814
312.6522,34.9814
307.9836,36.4219
307.9836,36.4219
307.9836,36.4219
291.4493,34.7465
291.4493,34.7465
291.4493,34.7465
270.5578,35.0629
270.5578,35.0629
270.5578,35.0629
290.1137,34.7329
290.1137,34.7329
290.1137,34.7329
309.8017,34.9281
309.8017,34.9281
309.8017,34.9281
262.5105,35.5424
262.5105,35.5424
262.5105,35.5424
306.9059,34.7326
306.9059,34.7326
306.9059,34.7326
276.293,35.0561
276.293,35.0561
276.293,35.0561
317.958,35.6179
317.958,35.6179
317.958,35.6179
281.0813,34.2065
281.0813,34.2065
281.0813,34.2065
322.4042,36.0319
322.4042,36.0319
322.4042,36.0319
308.4343,34.9207
308.4343,34.9207
308.4343,34.9207
316.4065,35.0196
316.4065,35.0196
316.4065,35.0196
276.326,35.4553
276.326,35.4553
276.326,35.4553
265.1965,35.7468
265.1965,35.7468
265.1965,35.7468
260.0393,36.1496
260.0393,36.1496
260.0393,36.1496
287.3094,35.6163
287.3094,35.6163
287.3094,35.6163
249.4649,36.2262
249.4649,36.2262
249.4649,36.2262
273.1442,35.4943
273.1442,35.4943
273.1442,35.4943
271.5644,34.9957
271.5644,34.9957
271.5644,34.9957
278.5313,36.1366
278.5313,36.1366
278.5313,36.1366
234.2203,36.0514
234.2203,36.0514
234.2203,36.0514
259.6118,36.1518
259.6118,36.1518
259.6118,36.1518
261.7983,36.8469
261.7983,36.8469
261.7983,36.8469
228.3518,36.1602
228.3518,36.1602
228.3518,36.1602
239.367,36.3957
239.367,36.3957
239.367,36.3957
240.136,35.6423
240.136,35.6423
240.136,35.6423
250.9659,35.5653
250.9659,35.5653
250.9659,35.5653
262.2724,35.5479
262.2724,35.5479
262.2724,35.5479
238.5093,35.8291
238.5093,35.8291
238.5093,35.8291
256.5371,35.6671
256.5371,35.6671
256.5371,35.6671
275.4895,35.3679
275.4895,35.3679
275.4895,35.3679
260.9269,35.6196
260.9269,35.6196
260.9269,35.6196
260.8924,35.3101
260.8924,35.3101
260.8924,35.3101
260.1117,36.9408
260.1117,36.9408
260.1117,36.9408
276.0498,36.4052
276.0498,36.4052
276.0498,36.4052
273.0305,35.6166
273.0305,35.6166
273.0305,35.6166
256.391,36.8031
256.391,36.8031
256.391,36.8031
240.8081,36.5965
240.8081,36.5965
240.8081,36.5965
277.2142,35.9541
277.2142,35.9541
277.2142,35.9541
252.7903,35.7955
252.7903,35.7955
252.7903,35.7955
257.9595,36.136
257.9595,36.136
257.9595,36.136
243.1124,35.9016
243.1124,35.9016
243.1124,35.9016
263.9812,35.4632
263.9812,35.4632
263.9812,35.4632
226.1089,36.6203
226.1089,36.6203
226.1089,36.6203
266.5044,37.1971
266.5044,37.1971
266.5044,37.1971
236.4918,36.3192
236.4918,36.3192
236.4918,36.3192
264.1497,36.1289
264.1497,36.1289
264.1497,36.1289
238.7772,35.1439
238.7772,35.1439
238.7772,35.1439
249.5369,36.0723
249.5369,36.0723
249.5369,36.0723
233.5292,36.3598
233.5292,36.3598
233.5292,36.3598
265.1441,36.4059
265.1441,36.4059
265.1441,36.4059
255.2734,37.1128
255.2734,37.1128
255.2734,37.1128
222.1857,36.0108
222.1857,36.0108
222.1857,36.0108
264.4368,36.4798
264.4368,36.4798
264.4368,36.4798
277.1351,36.0316
277.1351,36.0316
277.1351,36.0316
259.3227,36.3422
259.3227,36.3422
259.3227,36.3422
272.6176,36.8611
272.6176,36.8611
272.6176,36.8611
289.4517,35.4033
289.4517,35.4033
289.4517,35.4033
244.8981,36.1616
244.8981,36.1616
244.8981,36.1616
276.7435,36.5289
276.7435,36.5289
276.7435,36.5289
299.2863,37.2995
299.2863,37.2995
299.2863,37.2995
241.8696,36.09
241.8696,36.09
241.8696,36.09
255.6562,37.4392
255.6562,37.4392
255.6562,37.4392
250.7877,36.7515
250.7877,36.7515
250.7877,36.7515
264.776,36.5317
264.776,36.5317
