Loss_im,psnr
311.1778,34.3336
311.1778,34.3336
311.1778,34.3336
300.1531,34.5876
300.1531,34.5876
300.1531,34.5876
351.4076,34.7256
351.4076,34.7256
351.4076,34.7256
298.2769,33.9878
298.2769,33.9878
298.2769,33.9878
279.9338,34.2128
279.9338,34.2128
279.9338,34.2128
281.1655,34.3344
281.1655,34.3344
281.1655,34.3344
283.4771,33.6913
283.4771,33.6913
283.4771,33.6913
323.4535,33.6624
323.4535,33.6624
323.4535,33.6624
346.2402,34.6376
346.2402,34.6376
346.2402,34.6376
287.9564,34.6828
287.9564,34.6828
287.9564,34.6828
350.7917,34.3478
350.7917,34.3478
350.7917,34.3478
289.3858,34.0914
289.3858,34.0914
289.3858,34.0914
324.7999,34.1756
324.7999,34.1756
324.7999,34.1756
306.9064,34.8002
306.9064,34.8002
306.9064,34.8002
317.2365,34.2078
317.2365,34.2078
317.2365,34.2078
351.0824,34.4308
351.0824,34.4308
351.0824,34.4308
353.4926,34.0231
353.4926,34.0231
353.4926,34.0231
369.4605,35.5654
369.4605,35.5654
369.4605,35.5654
286.3647,33.7079
286.3647,33.7079
286.3647,33.7079
347.8321,35.0315
347.8321,35.0315
347.8321,35.0315
318.6773,32.5972
318.6773,32.5972
318.6773,32.5972
344.6366,33.9833
344.6366,33.9833
344.6366,33.9833
308.726,34.1936
308.726,34.1936
308.726,34.1936
308.8404,34.2007
308.8404,34.2007
308.8404,34.2007
310.4123,34.3549
310.4123,34.3549
310.4123,34.3549
309.0233,34.1871
309.0233,34.1871
309.0233,34.1871
304.7094,33.7671
304.7094,33.7671
304.7094,33.7671
318.0997,35.2419
318.0997,35.2419
318.0997,35.2419
351.1894,35.7514
351.1894,35.7514
351.1894,35.7514
317.7832,34.1923
317.7832,34.1923
317.7832,34.1923
344.2502,33.9375
344.2502,33.9375
344.2502,33.9375
306.8418,33.5958
306.8418,33.5958
306.8418,33.5958
336.7874,33.9846
336.7874,33.9846
336.7874,33.9846
310.0725,33.3221
310.0725,33.3221
310.0725,33.3221
330.0494,35.5059
330.0494,35.5059
330.0494,35.5059
303.3647,34.4109
303.3647,34.4109
303.3647,34.4109
352.9431,35.0765
352.9431,35.0765
352.9431,35.0765
269.8824,33.5754
269.8824,33.5754
269.8824,33.5754
367.8226,34.9005
367.8226,34.9005
367.8226,34.9005
297.1748,34.4776
297.1748,34.4776
297.1748,34.4776
343.7006,35.6426
343.7006,35.6426
343.7006,35.6426
338.3871,33.4097
338.3871,33.4097
338.3871,33.4097
321.981,34.4274
321.981,34.4274
321.981,34.4274
307.5674,34.4125
307.5674,34.4125
307.5674,34.4125
298.9123,35.031
298.9123,35.031
298.9123,35.031
320.1453,34.5959
320.1453,34.5959
320.1453,34.5959
296.4428,34.543
296.4428,34.543
296.4428,34.543
322.7153,34.5498
322.7153,34.5498
322.7153,34.5498
330.1192,35.812
330.1192,35.812
330.1192,35.812
273.1423,33.9384
273.1423,33.9384
273.1423,33.9384
359.7388,34.7892
359.7388,34.7892
359.7388,34.7892
287.2863,34.3633
287.2863,34.3633
287.2863,34.3633
311.2477,35.0506
311.2477,35.0506
311.2477,35.0506
289.5903,34.6925
289.5903,34.6925
289.5903,34.6925
293.9845,34.9872
293.9845,34.9872
293.9845,34.9872
283.8659,36.1785
283.8659,36.1785
283.8659,36.1785
278.88,35.7373
278.88,35.7373
278.88,35.7373
273.4465,34.3208
273.4465,34.3208
273.4465,34.3208
339.5965,33.8789
339.5965,33.8789
339.5965,33.8789
259.1519,34.5509
259.1519,34.5509
259.1519,34.5509
331.9682,34.0608
331.9682,34.0608
331.9682,34.0608
352.0022,34.3267
352.0022,34.3267
352.0022,34.3267
266.9701,33.0295
266.9701,33.0295
266.9701,33.0295
349.533,35.1945
349.533,35.1945
349.533,35.1945
323.7539,33.5397
323.7539,33.5397
323.7539,33.5397
373.761,33.359
373.761,33.359
373.761,33.359
286.7582,34.1743
286.7582,34.1743
286.7582,34.1743
378.9413,34.6492
378.9413,34.6492
378.9413,34.6492
315.515,33.6687
315.515,33.6687
315.515,33.6687
318.4148,33.3749
318.4148,33.3749
318.4148,33.3749
294.1188,35.614
294.1188,35.614
294.1188,35.614
322.8787,34.9939
322.8787,34.9939
322.8787,34.9939
303.3838,34.7404
303.3838,34.7404
303.3838,34.7404
282.4207,34.0185
282.4207,34.0185
282.4207,34.0185
297.3028,34.4297
297.3028,34.4297
297.3028,34.4297
282.512,34.6345
282.512,34.6345
282.512,34.6345
286.4894,34.8239
286.4894,34.8239
286.4894,34.8239
302.3075,34.3592
302.3075,34.3592
302.3075,34.3592
309.7098,33.5503
309.7098,33.5503
309.7098,33.5503
327.5625,35.0198
327.5625,35.0198
327.5625,35.0198
302.9592,34.3074
302.9592,34.3074
302.9592,34.3074
315.9765,34.2063
315.9765,34.2063
315.9765,34.2063
299.6619,34.2762
299.6619,34.2762
299.6619,34.2762
307.3164,34.0504
307.3164,34.0504
307.3164,34.0504
273.7764,35.1646
273.7764,35.1646
273.7764,35.1646
303.4025,34.7204
303.4025,34.7204
303.4025,34.7204
296.9054,35.1365
296.9054,35.1365
296.9054,35.1365
286.9636,34.8464
286.9636,34.8464
286.9636,34.8464
287.8132,34.478
287.8132,34.478
287.8132,34.478
278.8153,34.8592
278.8153,34.8592
278.8153,34.8592
270.1214,34.7557
270.1214,34.7557
270.1214,34.7557
259.4318,34.8535
259.4318,34.8535
259.4318,34.8535
