Loss_im,psnr
206.2689,32.9922
239.118,33.2253
239.118,33.2253
239.118,33.2253
238.3078,33.2113
238.3078,33.2113
238.3078,33.2113
205.5013,33.5045
205.5013,33.5045
205.5013,33.5045
250.1602,33.5843
250.1602,33.5843
250.1602,33.5843
193.3248,32.0802
193.3248,32.0802
193.3248,32.0802
207.9597,32.8601
207.9597,32.8601
207.9597,32.8601
243.8989,32.694
243.8989,32.694
243.8989,32.694
210.7778,32.5431
210.7778,32.5431
210.7778,32.5431
234.5796,33.7268
234.5796,33.7268
234.5796,33.7268
269.7361,33.9523
269.7361,33.9523
269.7361,33.9523
231.0824,33.1582
231.0824,33.1582
231.0824,33.1582
193.279,33.9283
193.279,33.9283
193.279,33.9283
241.7977,33.5379
241.7977,33.5379
241.7977,33.5379
225.28,32.6151
225.28,32.6151
225.28,32.6151
197.7246,32.0246
197.7246,32.0246
197.7246,32.0246
250.4673,32.5563
250.4673,32.5563
250.4673,32.5563
205.9541,33.324
205.9541,33.324
205.9541,33.324
221.9151,33.1826
221.9151,33.1826
221.9151,33.1826
202.661,34.2499
202.661,34.2499
202.661,34.2499
249.2155,32.3967
249.2155,32.3967
249.2155,32.3967
223.2679,32.1504
223.2679,32.1504
223.2679,32.1504
204.811,33.6065
204.811,33.6065
204.811,33.6065
246.193,32.352
246.193,32.352
246.193,32.352
230.7459,34.503
230.7459,34.503
230.7459,34.503
239.2718,34.2435
239.2718,34.2435
239.2718,34.2435
223.461,34.2083
223.461,34.2083
223.461,34.2083
234.0156,33.1547
234.0156,33.1547
234.0156,33.1547
263.0431,32.4682
263.0431,32.4682
263.0431,32.4682
252.3281,32.5552
252.3281,32.5552
252.3281,32.5552
212.4038,32.6833
212.4038,32.6833
212.4038,32.6833
232.8663,33.1126
232.8663,33.1126
232.8663,33.1126
223.5089,33.586
223.5089,33.586
223.5089,33.586
245.5473,33.7327
245.5473,33.7327
245.5473,33.7327
195.8446,33.177
195.8446,33.177
195.8446,33.177
244.8028,33.1119
244.8028,33.1119
244.8028,33.1119
220.8442,33.2928
220.8442,33.2928
220.8442,33.2928
211.0033,34.4209
211.0033,34.4209
211.0033,34.4209
256.7885,32.4584
256.7885,32.4584
256.7885,32.4584
210.2256,33.0184
210.2256,33.0184
210.2256,33.0184
265.5692,32.7159
265.5692,32.7159
265.5692,32.7159
237.6051,33.1777
237.6051,33.1777
237.6051,33.1777
201.1689,34.0386
201.1689,34.0386
201.1689,34.0386
270.1743,33.7159
270.1743,33.7159
270.1743,33.7159
220.0503,33.3383
220.0503,33.3383
220.0503,33.3383
229.9843,32.9229
229.9843,32.9229
229.9843,32.9229
236.711,33.2639
236.711,33.2639
236.711,33.2639
224.3896,33.8516
224.3896,33.8516
224.3896,33.8516
224.611,33.0347
224.611,33.0347
224.611,33.0347
276.8964,33.2258
276.8964,33.2258
276.8964,33.2258
234.4454,32.955
234.4454,32.955
234.4454,32.955
256.7656,33.5962
256.7656,33.5962
256.7656,33.5962
251.9719,33.0204
251.9719,33.0204
251.9719,33.0204
245.4476,32.861
245.4476,32.861
245.4476,32.861
226.3458,34.3578
226.3458,34.3578
226.3458,34.3578
221.6418,32.6964
221.6418,32.6964
221.6418,32.6964
210.7736,31.9481
210.7736,31.9481
210.7736,31.9481
213.0078,33.3151
213.0078,33.3151
213.0078,33.3151
238.2305,33.0751
238.2305,33.0751
238.2305,33.0751
234.766,33.2204
234.766,33.2204
234.766,33.2204
204.6711,34.0262
204.6711,34.0262
204.6711,34.0262
241.3935,33.2961
241.3935,33.2961
241.3935,33.2961
252.6472,34.7384
252.6472,34.7384
252.6472,34.7384
226.9831,33.4701
226.9831,33.4701
226.9831,33.4701
218.4738,33.5792
218.4738,33.5792
218.4738,33.5792
227.1574,32.6282
227.1574,32.6282
227.1574,32.6282
237.3044,34.301
237.3044,34.301
237.3044,34.301
232.7509,33.3979
232.7509,33.3979
232.7509,33.3979
206.9498,34.1754
206.9498,34.1754
206.9498,34.1754
219.7888,33.4552
219.7888,33.4552
219.7888,33.4552
231.0385,34.02
231.0385,34.02
231.0385,34.02
229.0031,34.5887
229.0031,34.5887
229.0031,34.5887
224.6426,32.3683
224.6426,32.3683
224.6426,32.3683
221.8189,33.5707
221.8189,33.5707
221.8189,33.5707
217.3834,31.8528
217.3834,31.8528
217.3834,31.8528
246.1197,34.0738
246.1197,34.0738
246.1197,34.0738
240.4109,32.1209
240.4109,32.1209
240.4109,32.1209
230.9152,32.8857
230.9152,32.8857
230.9152,32.8857
208.9199,33.98
208.9199,33.98
208.9199,33.98
203.728,33.0452
203.728,33.0452
203.728,33.0452
257.4755,33.8334
257.4755,33.8334
257.4755,33.8334
220.0796,33.2029
220.0796,33.2029
220.0796,33.2029
210.3863,33.2289
210.3863,33.2289
210.3863,33.2289
257.3037,34.0642
257.3037,34.0642
257.3037,34.0642
261.835,32.8905
261.835,32.8905
261.835,32.8905
191.2559,32.5344
191.2559,32.5344
191.2559,32.5344
272.6109,32.9063
272.6109,32.9063
272.6109,32.9063
202.3182,32.1149
202.3182,32.1149
202.3182,32.1149
235.7819,33.0242
235.7819,33.0242
235.7819,33.0242
200.6326,33.2198
200.6326,33.2198
200.6326,33.2198
207.6374,33.5619
207.6374,33.5619
207.6374,33.5619
241.4243,34.4431
241.4243,34.4431
241.4243,34.4431
230.8691,33.3053
230.8691,33.3053
230.8691,33.3053
230.3578,33.4536
230.3578,33.4536
230.3578,33.4536
241.7301,33.8124
241.7301,33.8124
241.7301,33.8124
216.2975,32.159
216.2975,32.159
216.2975,32.159
235.8615,32.3357
235.8615,32.3357
235.8615,32.3357
203.9964,32.7902
203.9964,32.7902
203.9964,32.7902
244.9416,32.7351
244.9416,32.7351
244.9416,32.7351
198.9262,33.2322
198.9262,33.2322
198.9262,33.2322
210.049,32.0165
210.049,32.0165
210.049,32.0165
224.3682,33.0927
224.3682,33.0927
224.3682,33.0927
242.7289,33.3166
242.7289,33.3166
242.7289,33.3166
223.9126,32.8993
223.9126,32.8993
223.9126,32.8993
246.1312,33.8203
246.1312,33.8203
246.1312,33.8203
268.5383,33.1872
268.5383,33.1872
268.5383,33.1872
234.4156,32.5759
234.4156,32.5759
234.4156,32.5759
215.958,34.0146
215.958,34.0146
215.958,34.0146
228.7251,32.9106
228.7251,32.9106
228.7251,32.9106
199.516,32.08
199.516,32.08
199.516,32.08
276.1765,33.098
276.1765,33.098
276.1765,33.098
266.56,33.3402
266.56,33.3402
266.56,33.3402
208.8225,32.6678
208.8225,32.6678
208.8225,32.6678
228.3732,33.6195
228.3732,33.6195
228.3732,33.6195
208.6269,33.2435
208.6269,33.2435
208.6269,33.2435
236.8851,33.6511
236.8851,33.6511
236.8851,33.6511
197.5594,33.3982
197.5594,33.3982
197.5594,33.3982
224.2688,34.0491
224.2688,34.0491
224.2688,34.0491
219.4024,32.2026
219.4024,32.2026
219.4024,32.2026
224.7264,33.0911
224.7264,33.0911
224.7264,33.0911
186.057,33.5577
186.057,33.5577
186.057,33.5577
204.8543,33.0389
204.8543,33.0389
204.8543,33.0389
238.6264,34.4264
238.6264,34.4264
238.6264,34.4264
231.9326,32.7239
231.9326,32.7239
231.9326,32.7239
202.2476,34.0183
202.2476,34.0183
202.2476,34.0183
267.3614,34.0728
267.3614,34.0728
267.3614,34.0728
216.1521,34.574
216.1521,34.574
216.1521,34.574
224.2815,33.4741
224.2815,33.4741
224.2815,33.4741
232.8122,33.4352
232.8122,33.4352
232.8122,33.4352
220.3212,32.9845
220.3212,32.9845
220.3212,32.9845
255.0017,33.9839
255.0017,33.9839
255.0017,33.9839
211.1161,33.5491
211.1161,33.5491
211.1161,33.5491
227.1981,34.6213
227.1981,34.6213
227.1981,34.6213
223.5559,31.6584
223.5559,31.6584
223.5559,31.6584
222.3344,33.8823
222.3344,33.8823
222.3344,33.8823
202.6733,33.4417
202.6733,33.4417
202.6733,33.4417
223.5418,33.4352
223.5418,33.4352
223.5418,33.4352
180.0363,34.6341
180.0363,34.6341
180.0363,34.6341
249.4768,34.4283
249.4768,34.4283
249.4768,34.4283
220.2064,34.4299
220.2064,34.4299
220.2064,34.4299
243.0758,34.2282
243.0758,34.2282
243.0758,34.2282
207.8215,34.0736
207.8215,34.0736
207.8215,34.0736
194.6212,32.9557
194.6212,32.9557
194.6212,32.9557
186.753,33.7942
186.753,33.7942
186.753,33.7942
231.8681,33.8365
231.8681,33.8365
231.8681,33.8365
229.3648,33.6451
229.3648,33.6451
229.3648,33.6451
185.4681,34.247
185.4681,34.247
185.4681,34.247
265.0919,34.1933
265.0919,34.1933
265.0919,34.1933
225.1585,34.8682
225.1585,34.8682
225.1585,34.8682
242.9075,33.6797
242.9075,33.6797
242.9075,33.6797
206.358,34.7223
206.358,34.7223
206.358,34.7223
238.7747,33.863
238.7747,33.863
238.7747,33.863
230.6553,33.0181
230.6553,33.0181
230.6553,33.0181
220.1095,32.9202
220.1095,32.9202
220.1095,32.9202
224.7472,32.4557
224.7472,32.4557
224.7472,32.4557
229.3732,34.0632
229.3732,34.0632
229.3732,34.0632
254.3533,33.8927
254.3533,33.8927
254.3533,33.8927
203.267,33.7595
203.267,33.7595
203.267,33.7595
189.8194,33.2452
189.8194,33.2452
189.8194,33.2452
213.2285,33.7811
213.2285,33.7811
213.2285,33.7811
244.5472,34.9616
244.5472,34.9616
244.5472,34.9616
212.5715,33.4155
212.5715,33.4155
212.5715,33.4155
215.935,33.3285
215.935,33.3285
215.935,33.3285
227.4637,33.4882
227.4637,33.4882
227.4637,33.4882
208.4428,34.7798
208.4428,34.7798
208.4428,34.7798
238.8698,32.9601
238.8698,32.9601
238.8698,32.9601
195.0774,33.2901
195.0774,33.2901
195.0774,33.2901
240.3501,34.1188
240.3501,34.1188
240.3501,34.1188
208.6089,33.0221
208.6089,33.0221
208.6089,33.0221
208.3876,35.1275
208.3876,35.1275
208.3876,35.1275
207.855,33.8596
207.855,33.8596
207.855,33.8596
221.7715,34.827
221.7715,34.827
221.7715,34.827
204.8273,33.9489
204.8273,33.9489
204.8273,33.9489
191.3594,34.8645
191.3594,34.8645
191.3594,34.8645
220.5287,33.6023
220.5287,33.6023
220.5287,33.6023
229.5634,32.7946
229.5634,32.7946
229.5634,32.7946
195.1873,33.2328
195.1873,33.2328
195.1873,33.2328
209.7963,33.5203
209.7963,33.5203
209.7963,33.5203
216.013,34.0785
216.013,34.0785
216.013,34.0785
220.6797,32.6067
220.6797,32.6067
220.6797,32.6067
221.4252,34.6343
221.4252,34.6343
221.4252,34.6343
190.8687,33.8335
190.8687,33.8335
190.8687,33.8335
194.9873,33.9754
194.9873,33.9754
194.9873,33.9754
219.7161,33.547
219.7161,33.547
219.7161,33.547
216.8937,33.6517
216.8937,33.6517
216.8937,33.6517
214.8179,34.525
214.8179,34.525
214.8179,34.525
246.7753,35.3172
246.7753,35.3172
246.7753,35.3172
219.8205,35.5225
219.8205,35.5225
219.8205,35.5225
183.7024,33.3676
183.7024,33.3676
183.7024,33.3676
187.1358,34.4425
187.1358,34.4425
187.1358,34.4425
189.9295,34.5263
189.9295,34.5263
189.9295,34.5263
215.4504,33.9539
215.4504,33.9539
215.4504,33.9539
213.9822,35.4297
213.9822,35.4297
213.9822,35.4297
178.0295,33.125
178.0295,33.125
178.0295,33.125
218.4066,33.9523
218.4066,33.9523
218.4066,33.9523
229.8673,33.9041
229.8673,33.9041
229.8673,33.9041
196.7205,33.9562
196.7205,33.9562
196.7205,33.9562
193.408,34.4564
193.408,34.4564
193.408,34.4564
224.2363,33.8151
224.2363,33.8151
224.2363,33.8151
222.4771,35.1158
222.4771,35.1158
222.4771,35.1158
197.4164,35.1647
197.4164,35.1647
197.4164,35.1647
220.5402,35.2431
220.5402,35.2431
220.5402,35.2431
203.8858,35.0714
203.8858,35.0714
203.8858,35.0714
167.6829,33.2908
167.6829,33.2908
167.6829,33.2908
185.9654,34.1856
185.9654,34.1856
185.9654,34.1856
218.5093,33.7923
218.5093,33.7923
218.5093,33.7923
220.1724,35.5004
220.1724,35.5004
220.1724,35.5004
189.6455,34.0529
189.6455,34.0529
189.6455,34.0529
225.4548,34.4134
225.4548,34.4134
225.4548,34.4134
212.1407,34.6485
212.1407,34.6485
212.1407,34.6485
206.2297,35.4862
206.2297,35.4862
206.2297,35.4862
192.1016,35.1582
192.1016,35.1582
192.1016,35.1582
180.2875,34.2269
180.2875,34.2269
180.2875,34.2269
223.2537,35.5816
223.2537,35.5816
223.2537,35.5816
196.415,35.4746
196.415,35.4746
196.415,35.4746
199.8908,34.931
199.8908,34.931
199.8908,34.931
208.6499,34.7273
208.6499,34.7273
208.6499,34.7273
226.3284,34.974
226.3284,34.974
226.3284,34.974
196.3336,35.5862
196.3336,35.5862
196.3336,35.5862
218.1983,36.4689
218.1983,36.4689
218.1983,36.4689
190.6067,35.7923
190.6067,35.7923
190.6067,35.7923
230.2414,33.9602
230.2414,33.9602
230.2414,33.9602
204.1618,35.6074
204.1618,35.6074
204.1618,35.6074
183.2388,35.6919
183.2388,35.6919
183.2388,35.6919
206.1679,35.6393
206.1679,35.6393
206.1679,35.6393
192.5533,34.6483
192.5533,34.6483
192.5533,34.6483
198.9592,35.4559
198.9592,35.4559
198.9592,35.4559
211.5979,34.6364
211.5979,34.6364
211.5979,34.6364
186.7366,35.8941
186.7366,35.8941
186.7366,35.8941
245.6118,33.7161
245.6118,33.7161
245.6118,33.7161
201.155,35.1702
201.155,35.1702
201.155,35.1702
207.9285,35.3256
207.9285,35.3256
207.9285,35.3256
210.4139,35.2353
210.4139,35.2353
210.4139,35.2353
236.3078,33.9828
236.3078,33.9828
236.3078,33.9828
184.3179,35.1931
184.3179,35.1931
184.3179,35.1931
195.2675,35.6665
195.2675,35.6665
195.2675,35.6665
212.4978,34.0226
212.4978,34.0226
212.4978,34.0226
216.2995,34.9091
216.2995,34.9091
216.2995,34.9091
171.6421,35.9948
171.6421,35.9948
171.6421,35.9948
197.8621,35.6989
197.8621,35.6989
197.8621,35.6989
187.0168,36.7473
187.0168,36.7473
187.0168,36.7473
204.2042,35.6694
204.2042,35.6694
204.2042,35.6694
180.4352,35.4662
180.4352,35.4662
180.4352,35.4662
183.1482,35.02
183.1482,35.02
183.1482,35.02
169.4339,35.5916
169.4339,35.5916
169.4339,35.5916
210.6219,35.0861
210.6219,35.0861
210.6219,35.0861
195.1907,34.8652
195.1907,34.8652
195.1907,34.8652
186.5847,35.6649
186.5847,35.6649
186.5847,35.6649
187.7244,36.9028
187.7244,36.9028
187.7244,36.9028
162.1107,37.3092
162.1107,37.3092
162.1107,37.3092
179.1429,35.6868
179.1429,35.6868
179.1429,35.6868
184.8587,35.8841
184.8587,35.8841
184.8587,35.8841
172.2397,35.5578
172.2397,35.5578
172.2397,35.5578
184.4461,35.4612
184.4461,35.4612
184.4461,35.4612
184.9879,35.2727
184.9879,35.2727
184.9879,35.2727
172.7977,36.791
172.7977,36.791
172.7977,36.791
180.2037,34.8725
180.2037,34.8725
180.2037,34.8725
194.9392,37.4469
194.9392,37.4469
194.9392,37.4469
173.1528,36.1045
173.1528,36.1045
173.1528,36.1045
144.1418,36.7342
144.1418,36.7342
144.1418,36.7342
175.6883,36.5007
175.6883,36.5007
175.6883,36.5007
189.3794,36.4024
189.3794,36.4024
189.3794,36.4024
157.9901,36.6605
157.9901,36.6605
157.9901,36.6605
128.7944,36.1411
128.7944,36.1411
128.7944,36.1411
165.0385,35.8436
165.0385,35.8436
165.0385,35.8436
174.6872,36.838
174.6872,36.838
174.6872,36.838
158.7913,36.5498
158.7913,36.5498
158.7913,36.5498
150.4032,36.9559
150.4032,36.9559
150.4032,36.9559
176.398,36.9653
176.398,36.9653
176.398,36.9653
177.0777,36.1194
177.0777,36.1194
177.0777,36.1194
191.0372,35.9684
191.0372,35.9684
191.0372,35.9684
161.045,35.8708
161.045,35.8708
161.045,35.8708
180.3106,36.5495
180.3106,36.5495
180.3106,36.5495
147.6104,36.7799
147.6104,36.7799
147.6104,36.7799
182.2485,35.8513
182.2485,35.8513
182.2485,35.8513
162.5584,36.7089
162.5584,36.7089
162.5584,36.7089
162.0191,36.9197
162.0191,36.9197
162.0191,36.9197
165.5224,36.3854
165.5224,36.3854
165.5224,36.3854
134.5597,37.04
134.5597,37.04
134.5597,37.04
178.0254,36.4845
178.0254,36.4845
178.0254,36.4845
176.0538,36.7588
176.0538,36.7588
176.0538,36.7588
169.1108,37.1835
169.1108,37.1835
169.1108,37.1835
172.3231,37.377
172.3231,37.377
172.3231,37.377
170.2934,37.5452
170.2934,37.5452
170.2934,37.5452
151.1604,38.221
151.1604,38.221
151.1604,38.221
166.8917,37.9498
166.8917,37.9498
166.8917,37.9498
131.8682,37.7745
131.8682,37.7745
131.8682,37.7745
150.9818,38.2677
150.9818,38.2677
150.9818,38.2677
174.5843,37.1014
174.5843,37.1014
174.5843,37.1014
149.3288,37.3439
149.3288,37.3439
149.3288,37.3439
148.8147,36.3794
148.8147,36.3794
148.8147,36.3794
145.3309,38.2595
145.3309,38.2595
145.3309,38.2595
173.0565,37.4253
173.0565,37.4253
173.0565,37.4253
158.2233,36.0874
158.2233,36.0874
158.2233,36.0874
181.3066,36.9094
181.3066,36.9094
181.3066,36.9094
185.7941,37.2534
185.7941,37.2534
185.7941,37.2534
170.0954,39.2856
170.0954,39.2856
170.0954,39.2856
167.546,37.5224
167.546,37.5224
167.546,37.5224
150.9969,38.5197
150.9969,38.5197
150.9969,38.5197
178.9611,38.4009
178.9611,38.4009
178.9611,38.4009
167.8853,37.5852
167.8853,37.5852
167.8853,37.5852
189.6736,38.6538
189.6736,38.6538
189.6736,38.6538
149.5159,36.5925
149.5159,36.5925
149.5159,36.5925
143.5813,38.0717
143.5813,38.0717
143.5813,38.0717
197.1266,37.8414
197.1266,37.8414
197.1266,37.8414
169.4262,38.4994
169.4262,38.4994
169.4262,38.4994
175.2854,36.8703
175.2854,36.8703
175.2854,36.8703
167.2946,36.1499
167.2946,36.1499
167.2946,36.1499
178.1475,37.4843
178.1475,37.4843
178.1475,37.4843
163.6409,38.2548
163.6409,38.2548
163.6409,38.2548
157.2579,38.3905
157.2579,38.3905
157.2579,38.3905
154.8103,36.848
154.8103,36.848
154.8103,36.848
161.2478,37.3088
161.2478,37.3088
161.2478,37.3088
141.8744,37.9269
141.8744,37.9269
141.8744,37.9269
180.5967,38.0919
180.5967,38.0919
180.5967,38.0919
188.8504,37.2254
188.8504,37.2254
188.8504,37.2254
159.7244,37.7103
159.7244,37.7103
159.7244,37.7103
150.913,37.5467
150.913,37.5467
150.913,37.5467
144.5637,37.6508
144.5637,37.6508
144.5637,37.6508
145.5939,37.3881
145.5939,37.3881
145.5939,37.3881
186.9384,37.0329
186.9384,37.0329
186.9384,37.0329
164.4632,37.7091
164.4632,37.7091
164.4632,37.7091
173.9752,37.6545
173.9752,37.6545
173.9752,37.6545
156.2022,37.131
156.2022,37.131
156.2022,37.131
159.5466,36.9369
159.5466,36.9369
159.5466,36.9369
160.7502,38.8925
160.7502,38.8925
160.7502,38.8925
157.3889,38.517
157.3889,38.517
157.3889,38.517
153.5795,38.4971
153.5795,38.4971
153.5795,38.4971
156.1076,37.3368
156.1076,37.3368
156.1076,37.3368
152.7155,36.8494
152.7155,36.8494
152.7155,36.8494
167.2812,37.4178
167.2812,37.4178
167.2812,37.4178
149.9725,37.924
149.9725,37.924
149.9725,37.924
155.4199,38.4862
155.4199,38.4862
155.4199,38.4862
143.544,37.6543
143.544,37.6543
143.544,37.6543
136.0582,37.163
136.0582,37.163
136.0582,37.163
158.9379,36.9428
158.9379,36.9428
158.9379,36.9428
160.8396,37.8981
160.8396,37.8981
160.8396,37.8981
142.0786,39.0162
142.0786,39.0162
142.0786,39.0162
160.3378,38.4361
160.3378,38.4361
160.3378,38.4361
160.1268,39.1422
160.1268,39.1422
160.1268,39.1422
157.612,39.5661
157.612,39.5661
157.612,39.5661
151.2553,37.3602
151.2553,37.3602
151.2553,37.3602
144.6545,38.5006
144.6545,38.5006
144.6545,38.5006
159.9737,38.5082
159.9737,38.5082
159.9737,38.5082
159.3441,38.8565
159.3441,38.8565
159.3441,38.8565
146.2794,37.6394
146.2794,37.6394
146.2794,37.6394
132.4096,38.4901
132.4096,38.4901
132.4096,38.4901
155.5246,38.0661
155.5246,38.0661
155.5246,38.0661
145.2338,38.7243
145.2338,38.7243
145.2338,38.7243
163.5408,38.4016
163.5408,38.4016
163.5408,38.4016
138.1374,38.0861
138.1374,38.0861
138.1374,38.0861
159.0526,39.7336
159.0526,39.7336
159.0526,39.7336
145.8352,37.6903
145.8352,37.6903
145.8352,37.6903
165.8712,38.162
165.8712,38.162
165.8712,38.162
150.7399,38.2374
150.7399,38.2374
150.7399,38.2374
144.1585,37.7809
144.1585,37.7809
144.1585,37.7809
150.8303,39.6605
150.8303,39.6605
150.8303,39.6605
148.9208,38.6455
148.9208,38.6455
148.9208,38.6455
177.5809,38.5799
177.5809,38.5799
177.5809,38.5799
123.7033,38.3729
123.7033,38.3729
123.7033,38.3729
161.6908,39.1462
161.6908,39.1462
161.6908,39.1462
129.8452,39.763
129.8452,39.763
129.8452,39.763
136.2511,39.0726
136.2511,39.0726
136.2511,39.0726
170.0957,37.8136
170.0957,37.8136
170.0957,37.8136
167.3197,37.6073
167.3197,37.6073
167.3197,37.6073
149.9743,36.731
149.9743,36.731
149.9743,36.731
142.882,38.5425
142.882,38.5425
142.882,38.5425
129.0525,39.177
129.0525,39.177
129.0525,39.177
143.688,39.2686
143.688,39.2686
143.688,39.2686
137.6904,39.2152
137.6904,39.2152
137.6904,39.2152
124.1433,37.5159
124.1433,37.5159
124.1433,37.5159
130.1861,39.0234
130.1861,39.0234
130.1861,39.0234
144.5547,39.2656
144.5547,39.2656
144.5547,39.2656
147.7353,39.2928
147.7353,39.2928
147.7353,39.2928
152.4991,37.6686
152.4991,37.6686
152.4991,37.6686
153.7592,37.5131
153.7592,37.5131
153.7592,37.5131
138.5485,39.4482
138.5485,39.4482
138.5485,39.4482
155.5911,39.2631
155.5911,39.2631
155.5911,39.2631
130.6166,39.4987
130.6166,39.4987
130.6166,39.4987
139.9792,37.4341
139.9792,37.4341
139.9792,37.4341
156.8776,39.761
156.8776,39.761
156.8776,39.761
150.6328,39.2258
150.6328,39.2258
150.6328,39.2258
137.1292,40.3133
137.1292,40.3133
137.1292,40.3133
133.5436,38.1487
133.5436,38.1487
133.5436,38.1487
169.7951,38.8499
169.7951,38.8499
169.7951,38.8499
146.0921,39.5292
146.0921,39.5292
146.0921,39.5292
151.5592,39.3746
151.5592,39.3746
151.5592,39.3746
139.5371,38.6531
139.5371,38.6531
139.5371,38.6531
144.3484,39.7262
144.3484,39.7262
144.3484,39.7262
140.7138,38.8828
140.7138,38.8828
140.7138,38.8828
125.0517,38.6685
125.0517,38.6685
125.0517,38.6685
162.1003,38.025
162.1003,38.025
162.1003,38.025
126.5629,39.3128
126.5629,39.3128
126.5629,39.3128
112.9991,38.724
112.9991,38.724
112.9991,38.724
134.827,38.2381
134.827,38.2381
134.827,38.2381
133.2975,38.5959
133.2975,38.5959
133.2975,38.5959
147.2256,39.2437
147.2256,39.2437
147.2256,39.2437
141.6904,39.736
141.6904,39.736
141.6904,39.736
135.8789,40.0223
